LShoulderPitch,LShoulderRoll,localX,localY,localZ
-0.9879489473684209,0.2539913894736842,0.7719001484950669,0.3942909184743007,0.4987031505434731
-0.9879489473684209,0.33574630263157895,0.7521936565559968,0.4681252564987628,0.46374933667325796
-0.9879489473684209,0.4175012157894737,0.7270677348710666,0.5387612148502976,0.42556886902414287
-0.9879489473684209,0.4992561289473684,0.6963298789765471,0.6063774591184419,0.3839675464379373
-0.9879489473684209,0.5810110421052631,0.6601925092726053,0.6700657728196326,0.3393489513700751
-0.9879489473684209,0.6627659552631578,0.6190202299341329,0.7289861263736859,0.2922211191666024
-0.9879489473684209,0.7445208684210526,0.5726127574452521,0.7831644339218297,0.2424213263119506
-0.9879489473684209,0.8262757815789473,0.5215009338883045,0.8316909629482571,0.1905962174436498
-0.9879489473684209,0.9080306947368421,0.46554225367894037,0.8744058139732197,0.13669265718890788
-0.9879489473684209,0.9897856078947368,0.4063057755153433,0.9100313350199762,0.0822106201450601
-0.9879489473684209,1.0715405210526316,0.3417052158391925,0.9394646154569113,0.025372855036213525
-0.9879489473684209,1.1532954342105264,0.2714639271591903,0.9618544953527695,-0.03381221703732203
-0.9879489473684209,1.2350503473684211,0.18831687266048971,0.976925517887074,-0.10076352501001984
-0.9879489473684209,1.3168052605263159,0.11164923728762374,0.9808173240758169,-0.15978680986190869
-0.9879489473684209,1.3985601736842106,0.03573738445895254,0.9757817175833537,-0.21580750446199276
-0.9879489473684209,1.4803150868421053,-0.007071111275102058,0.9691508143624735,-0.24636699942542967
-0.9879489473684209,1.56207,-0.07804437938852268,0.9521757478861405,-0.2954156732188214
-0.7684047368421052,0.00872665,0.9097442027068198,0.11198787643070629,0.3997801910723863
-0.7684047368421052,0.09048156315789474,0.9065798702729636,0.18954691764583276,0.3770741370431289
-0.7684047368421052,0.17223647631578948,0.8972132848170803,0.2675809104428571,0.3512958552478471
-0.7684047368421052,0.2539913894736842,0.8814493322416908,0.3445558924054586,0.32299893451736883
-0.7684047368421052,0.33574630263157895,0.8594432469068722,0.41928981770006013,0.2924950497345609
-0.7684047368421052,0.4175012157894737,0.8310193834671766,0.49190768942511015,0.25967982090698355
-0.7684047368421052,0.4992561289473684,0.7963602166139528,0.5614573524667182,0.2248911887016508
-0.7684047368421052,0.5810110421052631,0.7557634968715753,0.6271305711271492,0.1884908049592447
-0.7684047368421052,0.6627659552631578,0.7090831333547912,0.6888948314278738,0.15041616011490527
-0.7684047368421052,0.7445208684210526,0.6569874778712854,0.7456445279832524,0.11127305068595868
-0.7684047368421052,0.8262757815789473,0.5991275017299321,0.7975106131641457,0.07087353921879566
-0.7684047368421052,0.9080306947368421,0.5365049155902493,0.8433648219089971,0.029970864417050273
-0.7684047368421052,0.9897856078947368,0.4689894155620636,0.8831293644686375,-0.011465326160840615
-0.7684047368421052,1.0715405210526316,0.39747801914582365,0.9160891336121242,-0.05283865605501089
-0.7684047368421052,1.1532954342105264,0.3225512363486722,0.9418940746963134,-0.09378833606541188
-0.7684047368421052,1.2350503473684211,0.2441544950115587,0.9603941394360719,-0.1342820892840803
-0.7684047368421052,1.3168052605263159,0.1645795164363973,0.971043910685108,-0.17316843329814358
-0.7684047368421052,1.3985601736842106,0.08357640444456287,0.9739977552053918,-0.21057862539910438
-0.7684047368421052,1.4803150868421053,0.0008300885635053805,0.9691154648653308,-0.24660601515743782
-0.7684047368421052,1.56207,-0.08094032252878743,0.9565561116071438,-0.2800876104649355
-0.5488605263157895,0.00872665,0.978326066404234,0.05500277321734992,0.19963166765926502
-0.5488605263157895,0.09048156315789474,0.9751466777150282,0.1326967733371815,0.17742751558662936
-0.5488605263157895,0.17223647631578948,0.9651947535609448,0.21175706345717285,0.15348626575176647
-0.5488605263157895,0.2539913894736842,0.9485820424335323,0.2892072776046071,0.1286516978246306
-0.5488605263157895,0.33574630263157895,0.9253176903094653,0.3649476543755813,0.10295815444207411
-0.5488605263157895,0.4175012157894737,0.8949578109103485,0.43960584974882316,0.07613943496751086
-0.5488605263157895,0.4992561289473684,0.8582591744923354,0.5108728245857945,0.04899129003677287
-0.5488605263157895,0.5810110421052631,0.8145559459962844,0.5797007832747707,0.021109540798309463
-0.5488605263157895,0.6627659552631578,0.7648426471269321,0.6441815556832458,-0.006771148601280081
-0.5488605263157895,0.7445208684210526,0.7087697641164293,0.7045810695706138,-0.03479853268560109
-0.5488605263157895,0.8262757815789473,0.6474506876854486,0.7595505291544118,-0.062374679773868354
-0.5488605263157895,0.9080306947368421,0.5808267704831307,0.8090910448852333,-0.08950946193927198
-0.5488605263157895,0.9897856078947368,0.5087771820273727,0.8530235593988379,-0.11617480862399998
-0.5488605263157895,1.0715405210526316,0.4329014973466735,0.8902270496332144,-0.14174658266198245
-0.5488605263157895,1.1532954342105264,0.35204710799587763,0.9210452032624774,-0.16654899368930604
-0.5488605263157895,1.2350503473684211,0.269682304203312,0.9441188859547349,-0.18950193662119322
-0.5488605263157895,1.3168052605263159,0.18324100145096625,0.9600894336376175,-0.21130786735151674
-0.5488605263157895,1.3985601736842106,0.09699928411367587,0.9681388268261836,-0.23086435600381366
-0.5488605263157895,1.4803150868421053,0.008308293411393618,0.9685232435726117,-0.2487844426811649
-0.5488605263157895,1.56207,-0.07998073637593583,0.9610716157552441,-0.26447009509274844
-0.3293163157894736,0.00872665,0.9999376730296459,-0.0050439088903506705,-0.00996037344494707
-0.3293163157894736,0.09048156315789474,0.9967992168314715,0.07336147083415048,-0.031771306570792905
-0.3293163157894736,0.17223647631578948,0.9868800932075805,0.15232036111441752,-0.05353680248736113
-0.3293163157894736,0.2539913894736842,0.9703629937357765,0.22981611241895553,-0.07470083574351329
-0.3293163157894736,0.33574630263157895,0.9463515212336022,0.3085511066282035,-0.09599485849438882
-0.3293163157894736,0.4175012157894737,0.916094676200824,0.38377979192686457,-0.11611897151232548
-0.3293163157894736,0.4992561289473684,0.8784375673572723,0.45815822124290073,-0.13578838154635745
-0.3293163157894736,0.5810110421052631,0.8343324934497981,0.5292153016314859,-0.15433876665613863
-0.3293163157894736,0.6627659552631578,0.7839066261347198,0.5966663577115572,-0.1716964154468711
-0.3293163157894736,0.7445208684210526,0.7277448642040509,0.6596795413247158,-0.1876441189652366
-0.3293163157894736,0.8262757815789473,0.6642057005842209,0.7195960332378848,-0.20251502724421486
-0.3293163157894736,0.9080306947368421,0.5960019051302636,0.7735053689569428,-0.21557173580012734
-0.3293163157894736,0.9897856078947368,0.5232072636272076,0.8214635614224255,-0.2268298405036576
-0.3293163157894736,1.0715405210526316,0.4455972496334603,0.8634868989069577,-0.23629106317239576
-0.3293163157894736,1.1532954342105264,0.3642111222416199,0.8988448564215652,-0.2437789624229205
-0.3293163157894736,1.2350503473684211,0.2792080458250832,0.9273198704416389,-0.2492402957602166
-0.3293163157894736,1.3168052605263159,0.19233727354362493,0.9482766073832439,-0.25254276686440574
-0.3293163157894736,1.3985601736842106,0.10398003999585105,0.9616814019948262,-0.25368687853282196
-0.3293163157894736,1.4803150868421053,0.015275077170426582,0.9674293094534081,-0.2526800412140608
-0.3293163157894736,1.56207,-0.07548388285204571,0.965437448199645,-0.2494648613399016
-0.10977210526315773,0.00872665,0.9735490258431827,-0.06526734390352723,-0.21895768563713094
-0.10977210526315773,0.09048156315789474,0.970718197888999,0.012031533564641936,-0.23991961672030257
-0.10977210526315773,0.17223647631578948,0.9611048086349206,0.09288604825669784,-0.2600956148382489
-0.10977210526315773,0.2539913894736842,0.9449657744881658,0.17226773526042546,-0.27814297121125464
-0.10977210526315773,0.33574630263157895,0.9221654632495805,0.2510340296176979,-0.29426650227912027
-0.10977210526315773,0.4175012157894737,0.8925642800043286,0.32899024826005474,-0.3083738358067074
-0.10977210526315773,0.4992561289473684,0.8566099228755978,0.4046213152738706,-0.32015782242060764
-0.10977210526315773,0.5810110421052631,0.8145514314448529,0.47740101440580035,-0.3295363970420477
-0.10977210526315773,0.6627659552631578,0.7645577441359714,0.5496331991371615,-0.33668204925116535
-0.10977210526315773,0.7445208684210526,0.7095670614009886,0.61661209475715,-0.34103388390886497
-0.10977210526315773,0.8262757815789473,0.6491701577730322,0.6790721372083918,-0.3426939432265524
-0.10977210526315773,0.9080306947368421,0.5829358203543001,0.7372153417788557,-0.341612893775607
-0.10977210526315773,0.9897856078947368,0.513596181632304,0.788719311833213,-0.33784731662995404
-0.10977210526315773,1.0715405210526316,0.43695947562516396,0.8363334695347768,-0.3310781545153716
-0.10977210526315773,1.1532954342105264,0.35893273607251625,0.8761529801372355,-0.32175028573746217
-0.10977210526315773,1.2350503473684211,0.2765277426111035,0.9097895649953297,-0.30954055468066877
-0.10977210526315773,1.3168052605263159,0.19189623267571865,0.9361259321134116,-0.29469318809511497
-0.10977210526315773,1.3985601736842106,0.1074351262286637,0.9546438628896848,-0.2776918952711655
-0.10977210526315773,1.4803150868421053,0.019965043667420537,0.9659717579030999,-0.257875861539914
-0.10977210526315773,1.56207,-0.06817305333302764,0.9694338846400882,-0.23569127712089932
0.10977210526315817,0.00872665,0.9004268936085219,-0.12275874572873986,-0.4173268498594528
0.10977210526315817,0.09048156315789474,0.8978429659694663,-0.04436774224581123,-0.43807477889871854
0.10977210526315817,0.17223647631578948,0.8891458453652881,0.03609138822051418,-0.456198506536314
0.10977210526315817,0.2539913894736842,0.8743446704407923,0.11651726451946452,-0.471110522426196
0.10977210526315817,0.33574630263157895,0.8533183045129633,0.19694966542652928,-0.482761535824365
0.10977210526315817,0.4175012157894737,0.8263286971494992,0.27603235866312287,-0.4909042892846674
0.10977210526315817,0.4992561289473684,0.7933947670588124,0.3535714602184424,-0.4954916408201972
0.10977210526315817,0.5810110421052631,0.753743307928749,0.4306214992490033,-0.49642335776750857
0.10977210526315817,0.6627659552631578,0.7089952802275683,0.5037066624346997,-0.49356386702627175
0.10977210526315817,0.7445208684210526,0.6586741363425179,0.5736561527516022,-0.4868952664831202
0.10977210526315817,0.8262757815789473,0.603153993505596,0.6397200844233676,-0.47640683633173336
0.10977210526315817,0.9080306947368421,0.5418315935910959,0.7022072770651026,-0.46186953160318744
0.10977210526315817,0.9897856078947368,0.47699555042696107,0.7586388416273883,-0.44378187530264795
0.10977210526315817,1.0715405210526316,0.40759125333849294,0.8098884255994,-0.42184133069447044
0.10977210526315817,1.1532954342105264,0.3351898017864465,0.8546553066002729,-0.39649981548338226
0.10977210526315817,1.2350503473684211,0.2596174387272706,0.8929784739369763,-0.3676795215862328
0.10977210526315817,1.3168052605263159,0.1819590877529933,0.9242041361980194,-0.3357642104491948
0.10977210526315817,1.3985601736842106,0.10258875584165963,0.9481240921056527,-0.3008924278603438
0.10977210526315817,1.4803150868421053,0.0245582110470691,0.9640816894227617,-0.2644681273611647
0.10977210526315817,1.56207,-0.05726591056007031,0.9728924470386201,-0.22405557788846003
0.3293163157894736,0.00872665,0.7840830978632874,-0.17474175939068687,-0.5955493373098132
0.3293163157894736,0.09048156315789474,0.7820124856560098,-0.09785942103046777,-0.6155322948421883
0.3293163157894736,0.17223647631578948,0.774510533744455,-0.01574665850414823,-0.6323649862736183
0.3293163157894736,0.2539913894736842,0.7617787420612083,0.06556554699064632,-0.6445109054092572
0.3293163157894736,0.33574630263157895,0.7437800301795098,0.1467207233691198,-0.6521229148252726
0.3293163157894736,0.4175012157894737,0.7203975876645493,0.2277312696022783,-0.6551074602936776
0.3293163157894736,0.4992561289473684,0.6914778385043461,0.3083822680039465,-0.6532677671813447
0.3293163157894736,0.5810110421052631,0.6576451575399045,0.38661297324941213,-0.6465549131199635
0.3293163157894736,0.6627659552631578,0.618744991142793,0.4626551873367942,-0.6349053579597992
0.3293163157894736,0.7445208684210526,0.5759871030395888,0.5342626427648345,-0.6187101790644768
0.3293163157894736,0.8262757815789473,0.5271812345388278,0.6046791334567214,-0.5970285516724858
0.3293163157894736,0.9080306947368421,0.4743755642750251,0.6703609216344064,-0.5705997360358842
0.3293163157894736,0.9897856078947368,0.4176317384573979,0.7311624001647806,-0.5394305104629593
0.3293163157894736,1.0715405210526316,0.35786548567923077,0.7860638008909928,-0.5040198360068519
0.3293163157894736,1.1532954342105264,0.2957003109691298,0.8346001995526879,-0.4647621251773571
0.3293163157894736,1.2350503473684211,0.22980494396965867,0.877583569880592,-0.4207573714181821
0.3293163157894736,1.3168052605263159,0.16233802025247754,0.9133654220265386,-0.3733764494806672
0.3293163157894736,1.3985601736842106,0.09365471999875105,0.9417947915732506,-0.32287979804790023
0.3293163157894736,1.4803150868421053,0.025105405073687,0.9624535613954536,-0.2702829273063575
0.3293163157894736,1.56207,-0.043248519310769354,0.9754969207723126,-0.21572047455251553
0.5488605263157895,0.00872665,0.6300985737813489,-0.21872765787136805,-0.7450731501005896
0.5488605263157895,0.09048156315789474,0.6284170188352719,-0.13993927072057782,-0.7651856316923249
0.5488605263157895,0.17223647631578948,0.6225449085745917,-0.05895531946977254,-0.7803602418845224
0.5488605263157895,0.2539913894736842,0.6124309700925069,0.023049982841287092,-0.7901879555919383
0.5488605263157895,0.33574630263157895,0.5982613049658329,0.10445483520742961,-0.7944637174738488
0.5488605263157895,0.4175012157894737,0.5793769632336859,0.1879922012950246,-0.7930833920379137
0.5488605263157895,0.4992561289473684,0.5566453826947584,0.26919004203890207,-0.7859278842182023
0.5488605263157895,0.5810110421052631,0.5296259201191279,0.34956154434512576,-0.7728538745798057
0.5488605263157895,0.6627659552631578,0.49895430127477464,0.427040452638389,-0.7541094463337542
0.5488605263157895,0.7445208684210526,0.4640000922996065,0.5029147216369482,-0.7292329511937784
0.5488605263157895,0.8262757815789473,0.4254906111505415,0.5752235444197682,-0.6986240861635803
0.5488605263157895,0.9080306947368421,0.38348340410367154,0.6436879518804414,-0.6622735834842144
0.5488605263157895,0.9897856078947368,0.33921552710254727,0.7063587291924835,-0.6212810731594202
0.5488605263157895,1.0715405210526316,0.2925716647274942,0.7636052235800392,-0.5755943741211
0.5488605263157895,1.1532954342105264,0.24097213041101756,0.8178775977158793,-0.5225023134108383
0.5488605263157895,1.2350503473684211,0.18908074343262932,0.8639660855044364,-0.46670234149948847
0.5488605263157895,1.3168052605263159,0.13532023078433528,0.9035405533740689,-0.40657459776645627
0.5488605263157895,1.3985601736842106,0.0818620447755162,0.9351808318781554,-0.3445800593662563
0.5488605263157895,1.4803150868421053,0.02661039053082893,0.9601237076664878,-0.27830622179993353
0.5488605263157895,1.56207,-0.030049018680581643,0.9776521192022077,-0.20807063775498458
0.7684047368421054,0.00872665,0.4458707022048972,-0.2526036983060641,-0.8587145559016749
0.7684047368421054,0.09048156315789474,0.4447422018651718,-0.17388809482596146,-0.8786166993393173
0.7684047368421054,0.17223647631578948,0.440677756020923,-0.09240851915537104,-0.8928962878945546
0.7684047368421054,0.2539913894736842,0.43376934424251523,-0.010981569257897002,-0.9009570251305288
0.7684047368421054,0.33574630263157895,0.4237024192104029,0.0729988047394694,-0.9028551569669748
0.7684047368421054,0.4175012157894737,0.41079710226240657,0.15602475730928783,-0.89827724889334
0.7684047368421054,0.4992561289473684,0.3947820978191313,0.2394113120507811,-0.8870340009851084
0.7684047368421054,0.5810110421052631,0.3762406768208753,0.3200425211240408,-0.8694916548063802
0.7684047368421054,0.6627659552631578,0.3544536738845206,0.4006688303179897,-0.844882880333943
0.7684047368421054,0.7445208684210526,0.33080856041070716,0.4761647063606864,-0.8147593931802424
0.7684047368421054,0.8262757815789473,0.3040931796895544,0.5503715377716225,-0.7775721885955001
0.7684047368421054,0.9080306947368421,0.27443435650455306,0.6221038057422803,-0.7332616441972831
0.7684047368421054,0.9897856078947368,0.24349026096722384,0.6873417807083779,-0.6843053187771884
0.7684047368421054,1.0715405210526316,0.20970615932376657,0.7492503605578883,-0.628209538247828
0.7684047368421054,1.1532954342105264,0.17498921654711322,0.8041479881659449,-0.5680887142171466
0.7684047368421054,1.2350503473684211,0.13855365671883113,0.8533407493544415,-0.5026056602357765
0.7684047368421054,1.3168052605263159,0.10102581259654657,0.8957962965144086,-0.4328311221946466
0.7684047368421054,1.3985601736842106,0.06268722559726556,0.9311379446073287,-0.3592386948247041
0.7684047368421054,1.4803150868421053,0.025299415884206578,0.9580948423638357,-0.28533175882073597
0.7684047368421054,1.56207,-0.013354174504681895,0.9782974522088833,-0.20677466243451137
0.9879489473684209,0.00872665,0.2402409057557835,-0.2747509408440499,-0.9310189190918464
0.9879489473684209,0.09048156315789474,0.23969670824976416,-0.1966148346601567,-0.9507302955338
0.9879489473684209,0.17223647631578948,0.23761157378495046,-0.1144125294897188,-0.9645986279791213
0.9879489473684209,0.2539913894736842,0.23401229818731054,-0.0317843614181719,-0.9717139489923629
0.9879489473684209,0.33574630263157895,0.22889205928163653,0.05139716939888584,-0.9720940058325603
0.9879489473684209,0.4175012157894737,0.2222398065789588,0.1349845522400307,-0.9656027335443419
0.9879489473684209,0.4992561289473684,0.2139684763381049,0.21911601953284235,-0.9519483500262149
0.9879489473684209,0.5810110421052631,0.20441404151177262,0.30038623255647195,-0.9316560582765253
0.9879489473684209,0.6627659552631578,0.1931051511341487,0.38235260656025805,-0.9036132385384988
0.9879489473684209,0.7445208684210526,0.18061747310494017,0.4604427707308226,-0.8691201201737935
0.9879489473684209,0.8262757815789473,0.16659970942235588,0.5366912830923122,-0.8271680624112093
0.9879489473684209,0.9080306947368421,0.15142162602750645,0.6087680975583002,-0.7787636962303994
0.9879489473684209,0.9897856078947368,0.13532158698326346,0.6756386320517987,-0.7247071870593702
0.9879489473684209,1.0715405210526316,0.11804826403381163,0.7382443840950927,-0.6641233595580422
0.9879489473684209,1.1532954342105264,0.10004782376181968,0.7948287368765024,-0.5985296249943085
0.9879489473684209,1.2350503473684211,0.08131682488861984,0.8453973102093382,-0.5279118883685512
0.9879489473684209,1.3168052605263159,0.062354144564481045,0.8887249830341046,-0.45418043241278266
0.9879489473684209,1.3985601736842106,0.04205364170942796,0.9269070526672606,-0.37292734806483047
0.9879489473684209,1.4803150868421053,0.022551474947750512,0.955953965331086,-0.29264901699041096
0.9879489473684209,1.56207,0.0021344599269839653,0.9784586774307236,-0.20643173361026504
1.2074931578947368,0.00872665,0.023088496877462634,-0.2841186328308102,-0.958511097374616
1.2074931578947368,0.09048156315789474,0.02310970195558454,-0.20539617737743363,-0.9784060261436771
1.2074931578947368,0.17223647631578948,0.023091615835007285,-0.12519092238476848,-0.9918639071115449
1.2074931578947368,0.2539913894736842,0.02303525642169422,-0.04151186991105798,-0.9988724351077439
1.2074931578947368,0.33574630263157895,0.0229401331661686,0.04121745604518379,-0.9988868162146709
